0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
061655857,0,1,HLB GRAVIER LLP,CORAL GABLES,FL,2014,THE ORGANIZATION HOLDS PROPERTY USED BY AFFILIATE FOR NON-PROFIT EXEMPT ACTIVITIES.,2002,0,0,0,0,0,0,0,0,0,54600,51600,0,0,0,0,25137,0,0,216632,1,2,1,1,1
611063997,0,1,BRESSLER & COMPANY PSC,CRESTVIEW HILLS,KY,2014,"PROVIDE EDUCATION, INFORMATION, AND OTHER SERVICES",1984,200,2,0,0,0,0,775,212946,0,242558,212719,0,0,107968,0,249120,74577,0,106753,1,2,1,1,1
770640000,0,1,GILBERT ASSOCIATES INC,SAN FRANCISCO,CA,2014,INVESTMENT VEHICLES THAT ADDRESS CRITICAL GAPS IN THE CLEAN ENERGY MARKETPLACE,2004,0,4,0,0,0,0,0,0,0,-2365419,-1878314,0,0,155021,0,3175222,123871,1,6076157,1,2,1,1,1
341326953,0,0,BARNES WENDLING CPAS LLC,SANDUSKY,OH,2014,0,0,0,0,0,0,0,0,0,0,0,144793,0,0,0,0,0,143125,0,0,133279,1,1,1,2,2
611107216,0,0,FRANCKE & ASSOCIATES LLC,ANCHORAGE,KY,2014,0,0,0,0,0,0,0,0,0,0,0,35830,0,0,0,0,0,32971,0,0,29706,1,1,1,2,2
650293855,0,0,WILTSHIRE WHITLEY RICHARDSON ENGLISH PA,FORT MYERS,FL,2014,0,0,0,0,0,58338,0,0,0,0,0,100816,0,0,0,0,0,98293,0,0,41588,1,1,1,2,2
461097171,0,0,P&J PROFESSIONAL ACCOUNTANCY GROUP,IRVINE,CA,2014,0,0,0,0,0,0,0,0,0,0,0,147465,0,0,0,0,0,111570,0,0,39728,1,1,1,2,2
581917707,0,0,SMITH DUKES & BUCKALEW LLP,MOBILE,AL,2014,0,0,0,0,0,0,0,0,0,0,0,25582,0,0,0,0,0,43944,0,0,140042,1,1,1,2,2
770492473,0,0,Ledwith Houghton & Co CPAs,PALO ALTO,CA,2014,0,0,0,0,0,0,0,0,0,0,0,91289,0,0,0,0,0,84770,0,0,24707,1,1,1,2,2
113575524,0,4,Bernath & Rosenberg PC,BROOKLYN,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
271481855,0,0,Rinaldo J Gonzalez CPA PC,SAN ANTONIO,TX,2014,The Texas Organizing Project Education Fund (TOP Ed Fund) improves the lives of low and moderate income Texas families by building power through community organizing and civic engagement.,2009,0,0,0,0,24860,0,854280,0,0,854280,1383776,10000,0,682021,59920,924849,0,0,357355,1,1,1,1,1
208356519,0,0,MORTON & ASSOCIATES INC,SAN FRANCISCO,CA,2014,TO BROADEN AND DEEPEN THE TIES BETWEEN JAPAN AND THE UNITED STATES THROUGH CULTURAL PROGRAMS.,2007,0,0,0,0,0,0,40000,0,0,40000,11510,0,0,0,0,13444,0,0,27395,1,1,1,1,1
611579760,0,0,ERNST & YOUNG US LLP,ELYRIA,OH,2014,THE FOUNDATION WAS CREATED TO MAKE GRANTS IN FURTHERANCE OF THE CHARITABLE ACTIVITIES OF EMH REGIONAL MEDICAL CENTER (EMH).,2013,0,0,0,0,0,0,14913262,0,0,15371622,0,0,0,0,0,0,0,0,15114203,1,1,1,1,1
591475376,0,1,MOORE ELLISON & MCDUFFIE CPA'S PA,TALLAHASSEE,FL,2014,"TO PROMOTE PROFESSIONALISM AMONG LAW ENFORCEMENT OFFICERS; TO INFLUENCE THE YOUTH OF FLORIDA IN AN EFFORT TO COMBAT DELINQUENCY; TO FURTHER POLICE-COMMUNITY RELATIONS BY INFORMING THE CITIZENS OF FLORIDA OF THE DAY-TO-DAY STRESS AND PROBLEMS OF THEIR LAW ENFORCEMENT OFFICERS; AND TO REPRESENT OFFICERS AND OTHER PUBLIC EMPLOYEES IN THE LEGAL, LABOR, LEGISLATIVE, AND POLITICAL MATTERS WHICH AFFECT THE LAW ENFORCEMENT PROFESSION, AND/OR THE INTERESTS AND WELL BEING OF OTHER PUBLIC EMPLOYEES.",1972,0,45,0,4297628,149308,0,211183,0,0,4859480,4441398,28965,2000,1901265,158680,4330964,508616,1,6581026,1,2,1,1,1
640205299,0,1,BREAZEALE SAUNDERS & O'NEIL LTD,JACKSON,MS,2014,PROMOTION OF FORESTS,1938,0,7,0,342824,0,0,10802,507424,0,916466,876470,0,0,231461,0,877628,82500,0,700309,1,2,1,1,1
910570079,0,1,CHI OMEGA SORORITY -- BETA BETA CHAPTER,PULLMAN,WA,2014,0,0,0,0,0,65866,0,0,0,0,0,65866,0,0,0,0,0,53068,0,0,61885,1,2,1,2,2
391165966,0,1,BAHR & KADLEC LTD,TWIN LAKES,WI,2014,0,0,0,0,0,17221,0,0,0,0,0,63497,0,0,0,0,0,54034,0,0,90757,1,2,1,2,2
452356604,0,0,POOLE & ASSOCIATES LLC,RANCHO SANTA FE,CA,2014,0,0,0,0,0,85000,0,0,0,0,0,85000,0,0,0,0,0,100009,0,0,-213894,1,1,1,2,2
464387860,0,0,BERGANKDV LTD,CEDAR RAPIDS,IA,2014,"THE IOWA STARTUP ACCELERATOR IS AN INTENSIVE PROGRAM THAT MATCHES TECH-BASED STARTUPS, ESPECIALLY THOSE IN AG, HEALTH, EDUCATION, MANUFACTURING, AND TRANSPORTATION TECHNOLOGY, WITH WORLD-CLASS MENTORS, MIDWESTERN WORK ETHIC, SEED FUNDING AND DEVELOPMENT EXPERTISE TO TAKE THEM FROM CONCEPT TO SUCCESSFUL LAUNCH IN 90 DAYS.",2013,8,3,0,0,2109,0,267995,53653,0,321648,0,0,0,61048,7456,292655,71329,0,28993,1,1,1,1,1
396510942,0,4,SIEPERT & COMPANY LLP,BELOIT,WI,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
371440662,0,0,CBIZ MHM LLC,MESA,AZ,2014,TO BLESS THE WHOLE WORLD BY DELIVERING THE PROMISE THAT INSPIRES CHARITABLE GIVING.,2001,18,0,0,0,10644,0,1818020,0,0,3389125,7508851,686485,0,89621,10644,1098357,0,0,23866568,1,1,1,1,1
650118122,0,0,WILTSHIRE WHITLEY RICHARDSON ENGLISH PA,FORT MYERS,FL,2014,0,0,0,0,0,0,0,0,0,0,0,170750,0,0,0,0,0,211841,0,0,244590,1,1,1,2,2
272533084,0,0,Hack Tax and Accounting Services LLC,BRIDGEPORT,CT,2014,"TO LEAD A CULTURALLY DIVERSE COLLECTIVE, ACCESSIBLE AND AFFORDABLE THEATRE ARTS EXPERIENCE FOR THE COMMUNITY BY THE COMMUNITY.",2010,200,0,0,0,0,0,8519,208811,0,217330,270112,0,0,61250,0,237578,61250,0,1892,1,1,1,1,1
113025942,0,0,MARKOWITZ FENELON & BANK LLP,WESTHAMPTON BEACH,NY,2014,"TO SUPPORT, AID AND ASSIST WESTHAMPTON WAR MEMORIAL AMBULANCE ASSOCIATION BY PROVIDING FINANCIAL AID AND OTHER REASONABLE ASSISTANCE IN AREAS WHICH ARE NOT BUDGETED BY THE TOWN OF SOUTHAMPTON.",1990,9,0,0,0,2475,0,85442,48000,0,137030,920514,5100,139132,0,10601,205670,0,0,1864967,1,1,1,1,1
431563823,0,0,WESTBROOK & CO PC,COLUMBIA,MO,2014,TO PROVIDE CHARITABLE ASSISTANCE TO INDIGENT MISSOURIANS WITH DISABILITIES.,1990,5,0,0,0,0,0,2266327,0,0,3427067,458218,0,0,0,0,336582,0,0,3597139,1,1,1,1,1
742099076,0,0,HILL LONG & CO PC,WALLISVILLE,TX,2014,HISTORICAL PRESERVATION ACTIVITIES,0,21,2,0,0,0,0,112668,1319,0,134512,140194,0,0,75067,0,137072,69566,0,882317,1,1,1,1,1
560543231,0,0,Hamilton Financial Assoc Inc,Fuquay Varina,NC,2014,"Reaching children with the Gospel of Jesus Christ, discipling them and attempting to establish them in a church body for service.",1969,1800,15,0,0,10061,0,1211408,32521,0,1243942,294997,0,21886,558666,51395,1040790,0,0,213835,1,1,1,1,1
582114912,0,0,FORMS AT HOMESTED,WALNUT COVE,NC,2014,"TO PROVIDE A SENIOR SERVICE CENTER FOR MEALS, RECREATION, HEALTH PROGRAMS, EXERCISE, CLASSES AND ANY HELPFUL PROGRAMS FOR SENIORS",1990,18,0,0,0,0,0,2001,0,0,17271,18368,0,0,0,0,33186,0,0,179540,1,1,1,1,1
222055574,0,0,Edward P Noble CPA,Mercerville,NJ,2014,"Year Round Athletic Activities and Safety Town Program offered to the youth of Hamilton Township. Activities include among others football, baseball, basketball, wrestling, lacrosse, etc.",1905,0,0,0,0,0,0,15000,93365,0,143447,163886,0,0,0,0,132608,0,0,91830,1,1,1,1,1
222353163,0,0,Cullari Carrico LLC,Passaic,NJ,2014,UPO is organized to improve the quality of life for the people of the City of Passaic.,1982,15,12,0,0,977,644151,49487,0,0,694615,1193609,0,0,450809,91,730348,137844,0,-9938,1,1,1,1,1
990242276,0,1,SALLY M TAKAMINE CPA INC,WAIAMANALO,HI,2014,0,0,0,0,0,12810,0,0,0,0,0,87726,0,0,0,0,0,127696,0,0,79005,1,2,1,2,2
200523317,0,4,T M BYXBEE COMPANY PC,STAMFORD,CT,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
330939310,0,0,B&L TAX GROUP,IRVINE,CA,2014,0,0,0,0,0,0,0,0,0,0,0,136111,0,0,0,0,0,31782,0,0,201864,1,1,1,2,2
770565215,0,0,Benedetti & Associates CPA Inc,SANTA MARIA,CA,2014,0,0,0,0,0,0,0,0,0,0,0,97967,0,0,0,0,0,97554,0,0,28880,1,1,1,2,2
270831134,0,0,The Rock Cancer CARE,San Diego,CA,2013,0,0,0,0,0,0,0,0,0,0,0,99231,0,0,0,0,0,100706,0,0,7947,1,1,1,2,2
0,0,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
742735322,0,0,Florette E Spires CPA PC,GEORGE WEST,TX,2014,0,0,0,0,0,0,0,0,0,0,0,143323,0,0,0,0,0,146937,0,0,74701,1,1,1,2,2
208293331,0,0,J & S Tax Service,Stilwell,OK,2014,0,0,0,0,0,0,0,0,0,0,0,76459,0,0,0,0,0,4608,0,0,227393,1,1,1,2,2
453129392,0,0,Leverett & Associates,Des Plaines,IL,2014,0,0,0,0,0,0,0,0,0,0,0,72985,0,0,0,0,0,56929,0,0,49515,1,1,1,2,2
341729468,0,0,JEFFREY P OGG CPA LTD,TOLEDO,OH,2014,0,0,0,0,0,0,0,0,0,0,0,64277,0,0,0,0,0,50907,0,0,61915,1,1,1,2,2
222513519,0,0,GUILMARTIN DIPIRO & SOKOLOWSKI LLC,NEW HAVEN,CT,2014,0,0,0,0,0,0,0,0,0,0,0,35588,0,0,0,0,0,37198,0,0,35445,1,1,1,2,2
954303437,0,1,HOAG & ROBI INC,ORANGE,CA,2014,0,0,0,0,0,350,0,0,0,0,0,15389,0,0,0,0,0,15857,0,0,18363,1,2,1,2,2
371272941,0,1,MARTIN HOOD FRIESE & ASSOC LLC,DOWNERS GROVE,IL,2014,0,0,0,0,0,52746,0,0,0,0,0,69021,0,0,0,0,0,57838,0,0,67812,1,2,1,2,2
770499978,0,4,HEATHER J BLAKE CPA,SAN MATEO,CA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
134165834,0,0,Capossela Cohen LLC,New Canaan,CT,2014,NCS is a network of men joined by a common desire for a deep and abiding friendship with Jesus.,2001,200,5,0,0,3000,0,957714,527276,0,1486852,1036434,0,0,200237,40251,1202859,60000,0,435072,1,1,1,1,1
366650606,0,4,ROLAND G BALG CHARITABLE TRUST,PROVIDENCE,RI,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
161487436,0,4,EFP ROTENBERG LLP,ELMIRA,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
367255316,0,4,MORIARTY & PRIMACK PC,BOSTON,MA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
046008232,0,4,FLORENCE M CUSHING TRUST NO 2,PROVIDENCE,RI,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
270091571,0,0,NOVAK FRANCELLA LLC,BOSTON,MA,2014,0,0,0,0,0,1636,0,0,0,0,0,59783,0,0,0,0,0,46053,0,0,174393,1,1,1,2,2
800567359,0,0,GALE S ELMORE CPA,SHELBY,NC,2014,"TO SUPPORT A LOCALLY-BASED FOOD SYSTEM THAT IMPROVES PUBLIC HEALTH AND WELL-BEING BY INCREASING DIETARY INTAKE OF FRESH FRUITS AND VEGETABLES; IMPROVES ACCESS TO FRESH FRUITS AND VEGETABLES BY LIMITED RESOURCE FAMILES; ENHANCES THE CAPACITY OF SUSTAINABLE FOOD PRODUCTION, PROCESSING, AND DISTRIBUTION BY ADDRESSING THE EDUCATIONAL NEEDS OF PRODUCERS; SUPPORTS TOURISM AND ECONOMIC DEVELOPMENT IN THE REGION BY PROVIDING A PROFITABLE RETAIL OUTLET FOR LOCAL AGRICULTURE PRODUCERS, ARTISANS, CRAFTERS, FOOD VENDORS AND THEIR GOODS; STRENGTHENS THE SOCIAL FABRIC OF THE LOCAL COMMUNITY BY INCREASING AWARENESS AND SUPPORT OF LOCAL AGRICULTURE AND THE ARTS.",2010,0,3,0,0,0,34507,66564,32340,0,154558,126577,0,0,44574,0,113307,39800,0,94670,1,1,1,1,1
465667026,0,0,MISTER BURTON & FRENCH LLC,BALTIMORE,MD,2014,"TO ACQUIRE, CONSTRUCT, DEVELOP, AND OPERATE AFFORDABLE HOUSING FOR FAMILIES AND THE ELDERLY.",2014,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,10548,0,0,4452,1,1,1,1,1
250912765,0,1,BARNES SALY & COMPANY PC,SOMERSET,PA,2014,SOMSERSET COUNTY DEVELOPMENT,0,0,4,0,154204,0,14000,30065,108325,0,323927,308027,0,44445,179856,0,335199,59155,0,117996,1,2,1,1,1
526077887,0,1,CPA Associates,Edgewater,MD,2014,support past and present members of the armed forces.,1953,50,10,0,0,0,0,1365,16845,0,222802,255063,0,0,89151,0,239441,0,0,366336,1,1,1,1,1
540979285,0,1,AVERETT WARMUS DURKEE PA,KISSIMMEE,FL,2014,"TO SERVE AS A MULTISPORTS ASSOCIATION BY CREATING, PROMOTING, AND ORGANIZING PROGRAMS IN VARIOUS SPORTS MAKING THEM ATTRACTIVE TO ALL WHO ENJOY PARTICIPATING IN COMPETITIVE ATHLETIC EVENTS. THE REGISTRATION FEES ALLOW PARTICIPANTS, LEAGUES AND TEAMS TO PARTICIPATE IN THE VARIOUS SPORTING EVENTS, TOURNAMENTS AND COMPETITIONS FOR ALL AGES.",1974,260000,19,0,0,0,40000,1095103,7564377,0,12496381,10740745,0,0,3621143,0,11167685,2331786,9,21606224,1,2,1,1,1
680440622,0,0,Spiteri Narasky & Daley LLP,San Rafael,CA,2014,TO PROVIDE HOUSING FOR LOW-INCOME AND/OR HANDICAPPED PERSONS,1999,0,0,0,0,0,247241,0,131948,0,379512,351409,0,0,64805,0,524291,0,0,2093656,1,1,1,1,1
911694299,0,0,ANASTASI MOORE & MARTIN PLLC,Spokane,WA,2014,"To be a Northwest institution that is a center of hands-on science, arts and cultural education, inspiring kids in every stage of life.",1996,158,30,0,174181,15034,90857,874782,511619,0,1941649,1359068,0,0,582918,187281,2141449,59809,0,6518678,1,1,1,1,1
020692687,0,0,TALLEY MAULDIN & PEETE PC,DECATUR,AL,2014,"TO FOSTER, AID AND PROMOTE EDUCATION IN THE ART OF DANCE.",1982,0,0,0,0,0,0,9901,0,0,10273,2411,38407,0,0,0,50157,0,0,386659,1,1,1,1,1
453848336,0,0,SOBEL AND CO LLC CPA'S,EWING,NJ,2014,"THE MISSION OF SUSTAINABLE JERSEY IS TO ""MAKE A BETTER TOMORROW, ONE COMMUNITY AT A TIME."" THIS IS DONE THROUGH MUNICIPAL AND SCHOOL CERTIFICATION PROGRAMS FOR SUSTAINABLE DEVELOPMENT THAT COMBINE CLEAR STANDARDS FOR ACTION, ROBUST GUIDANCE AND IMPLEMENTATION SUPPORT, AND A SUITE OF INCENTIVES.",2011,45,1,0,0,10550,0,1814313,0,0,1841012,999461,518000,0,862281,112433,1798012,0,0,1452632,1,1,1,1,1
455415041,0,0,Naviaux Dubow & Harris LLC,Austin,TX,2014,See Note 1.,2012,10,5,0,1676015,28861,0,496939,0,0,2176536,1478031,2017789,0,212765,184147,2646652,84641,0,15399,1,1,1,1,1
940997527,0,1,PAVLIK & CHITWOOD LLP,YREKA,CA,2014,0,0,0,0,0,24997,0,0,0,0,0,91575,0,0,0,0,0,92319,0,0,55141,1,2,1,2,2
463986607,0,1,James E Kinkead PC,Macon,GA,2014,To provide housing to low and very-low income persons,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,1,1,1,1,1
132659286,0,4,STEVEN SMALLOWITZ CPA PC,NEW YORK,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
953370744,0,1,JEFFREY R ROGERS CPA,Washington,DC,2014,Educate Public on Legislative Issues.,1979,140,0,0,0,14895,0,567257,0,0,567262,695615,46625,0,92394,58022,559812,0,0,19604,1,1,1,1,1
721427573,0,0,CARR RIGGS & INGRAM LLC,NEW ORLEANS,LA,2014,SUPPORT OF VARIOUS CHARITABLE ORGANIZATIONS,1998,8,0,0,0,0,0,20000,0,0,30846,12388,7500,0,0,0,18463,0,0,495513,1,1,1,1,1
954655122,0,4,LESLIE WALLACE & ASSOCIATES,Los Angeles,CA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
266055323,0,4,BOLLENBACK & FORRET PA CPAS,GULFPORT,FL,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
541687076,0,4,YOUNT HYDE & BARBOUR PC CPA'S,BLUEMONT,VA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
263296075,0,4,CHRISTINE KRENZEL CPA,SAN FRANCISCO,CA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
134088730,0,4,COHNREZNICK LLP,NEW YORK,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
273813061,0,0,WEGNER CPAS LLP,MADISON,WI,2014,"THE WISCONSIN CENTER FOR EDUCATION PRODUCTS AND SERVICES DISSEMINATES THE NON-PATENTABLE EDUCATIONAL INTELLECTUAL PROPERTY CREATED AT THE UNIVERSITY OF WISCONSIN-MADISON. ONE OF THE ORGANIZATION'S PRIMARY ACTIVITIES WAS DISTRIBUTING THE ENGLISH LANGUAGE LEARNING STANDARDS AND ASSESSMENTS CREATED BY THE WORLD-CLASS INSTRUCTIONAL DESIGN AND ASSESSMENT, A UNIT WITHIN THE WISCONSIN CENTER FOR EDUCATION RESEARCH AND SCHOOL OF EDUCATION AT THE UNIVERSITY OF WISCONSIN-MADISON.",2010,9,12,0,0,7434,0,0,259398,0,1006163,850247,0,0,603372,35511,958965,145423,1,796301,1,1,1,1,1
020603109,0,0,PLANIOM CONSULTING & TAX,ENGLEWOOD CLIFFS,NJ,2014,DEDICATED TO PROMOTING KOREAN-AMERICAN YOUTH THROUGH PRIZES AND AWARDS AND TO ENHANCING EFFORTS TO PREVENT FURTHER TRAGEDIES THROUGH SEMINARS AND/OR WORKSHOPS.,0,0,0,0,0,0,0,64756,0,0,75097,77873,22625,0,0,0,49513,0,0,408065,1,1,1,1,1
237425855,0,4,REHMANN ROBSON LLC,ANN ARBOR,MI,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
237393095,0,0,ANDERSON & GILBERT INC,BRATTLEBORO,VT,2014,"TO END VIOLENCE AGAINST WOMEN AND THEIR CHILDREN BY OFFERING SUPPORT & ADVOCACY TO SURVIVORS OF VIOLENCE, AS WELL AS PREVENTION AND EDUCATIONAL ACTIVITIES TO HELP CREATE A COMMUNITY IN WHICH VIOLENCE IS NOT TOLERATED.",1973,25,7,0,0,3070,349496,122784,9113,0,507011,372925,0,0,356493,12037,479441,62000,0,806605,1,1,1,1,1
311306419,0,0,JOHN GERLACH & COMPANY LLP,COLUMBUS,OH,2014,"THE FOUNDATION SUPPORTS THE WEXNER CENTER FOR THE ARTS, A DIVISION OF THE OHIO STATE UNIVERSITY.",1991,0,2,0,0,3965923,0,3450000,0,0,7512277,4175617,7142964,0,164730,176349,7801825,0,0,8904850,1,1,1,1,1
770358709,0,4,WHITTIER TRUST COMPANY,SANTA BARBARA,CA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
454337497,0,4,ERIC HODGESON PC CPA,HOUSTON,TX,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
237309965,0,4,KELLEY DRYE & WARREN LLP,NEW YORK,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
010556446,0,0,SMITH SULLIVAN & BROWN PC,QUINCY,MA,2014,"QUINCY ASIAN RESOURCES, INC.'S (""QARI"") MISSION IS TO FOSTER AND IMPROVE THE SOCIAL, CULTURAL, ECONOMIC AND CIVIC LIVES OF ASIAN AMERICANS AND THEIR FAMILIES TO BENEFIT QUINCY AND ITS NEIGHBORING COMMUNITIES. THROUGH COLLABORATIONS AND PARTNERSHIPS, WE PROVIDE CULTURALLY COMPETENT SERVICES INCLUDING ADULT EDUCATION PROGRAMS, YOUTH DEVELOPMENT, AND CULTURAL EVENTS AS WELL AS INFORMATION AND REFERRALS TO PUBLIC AND OTHER COMMUNITY ORGANIZATIONS.",2001,414,28,0,3000,157525,149073,348385,75793,0,756373,753427,19000,0,483334,81176,684819,80093,0,666000,1,1,1,1,1
751830391,0,0,DURBIN & COMPANY LLP,QUANAH,TX,2014,0,0,0,0,0,0,0,0,0,0,0,9250,0,0,0,0,0,3924,0,0,28565,1,1,1,2,2
223210355,0,0,KM URSO & COMPANY LLC,NEWTOWN,CT,2014,0,0,0,0,0,2510,0,0,0,0,0,142412,0,0,0,0,0,116504,0,0,400612,1,1,1,2,2
237334398,0,0,HEINOLD BANWART LTD,PEORIA,IL,2014,0,0,0,0,0,0,0,0,0,0,0,130324,0,0,0,0,0,122504,0,0,269073,1,1,1,2,2
510368093,0,0,DAVID S JOHNSON CPA,WILMINGTON,DE,2014,0,0,0,0,0,0,0,0,0,0,0,64914,0,0,0,0,0,55994,0,0,58901,1,1,1,2,2
370667347,0,1,CLIFTONLARSONALLEN LLP,HARRISBURG,IL,2014,0,0,0,0,0,48622,0,0,0,0,0,190594,0,0,0,0,0,175688,0,0,254156,1,2,1,2,2
421131866,0,0,A-P TAX & ACCOUNTING LTD,PARKERSBURG,IA,2014,STIMULATE COMMUNITY ECONOMIC GROWTH,1993,0,0,0,45000,0,0,23,0,0,52626,63803,0,0,23287,0,43473,0,0,250182,1,1,1,1,1
263958604,0,0,JAMES WATERMAN CPA,BEVERLY,MA,2014,"North Shore Flag Football League, Inc. promotes and runs NFL youth Flag Football on the North Shore of Massachusetts for boys and girls ages 5-17.",2009,500,5,0,0,408,0,10544,669066,0,679610,468188,0,0,105755,408,682829,46917,0,-25461,1,1,1,1,1
203108661,0,0,STRESSER & ASSOCIATES PC,GREENVILLE,SC,2014,0,0,0,0,0,0,0,0,0,0,0,51791,0,0,0,0,0,98063,0,0,16640,1,1,1,2,2
043063658,0,0,JONATHAN F GEORGE SR CPA CFP,SHELBURNE FALLS,MA,2014,0,0,0,0,0,0,0,0,0,0,0,46341,0,0,0,0,0,53943,0,0,103608,1,1,1,2,2
141901138,0,0,Krehbiel & Associates LLC,MT VERNON,IL,2014,0,0,0,0,0,0,0,0,0,0,0,28819,0,0,0,0,0,33388,0,0,105113,1,1,1,2,2
136100575,0,4,Gruber Palumberi Raffaele PC,MT KISCO,NY,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
841706060,0,0,VANNIE B WILLIAMS CPA PC,Hawley,PA,2014,Exempt Purpose Statement Attached.,1933,25,0,0,335,0,105343,27427,0,0,145556,146447,0,0,0,1485,189109,0,0,308141,1,1,1,1,1
954577359,0,0,KELLER AND ASSOCIATES LLP,MONTEREY PARK,CA,2014,"BE A NATIONAL LEADER IN KEEPING AMERICA TECHNOLOGICALLY STRONG BY PROMOTING SCIENCE, TECHNOLOGY, ENGINEERING AND MATH CAREERS ESPECIALLY IN UNDERSERVED COMMUNITIES.",1996,490,32,8432,0,0,1344702,602230,2751349,0,4706816,4075086,314517,0,1181227,0,4314577,198269,1,13002,1,1,1,1,1
232473574,0,1,DGK GROUP PC,PLYMOUTH MEETING,PA,2014,"THE PURPOSE OF THIS ASSOCIATION SHALL BE TO DEVELOP, PROMOTE AND ADMINISTER THE GAME OF SOCCER IN THE TERRITORY DESIGNATED AS EASTERN PENNSYLVANIA. FOR THE ACCOMPLISHMENT OF THIS PURPOSE, THIS ASSOCIATION SHALL POSSESS AND EXERCISE SUPREME GOVERNMENTAL AUTHORITY AND REPRESENTATION OF SAID GAME, EXCEPT IN THOSE MATTERS RESERVED OR GRANTED TO THE UNITED STATES SOCCER FEDERATION, THE UNITED STATES ADULT SOCCER ASSOCIATION AND THE EASTERN PENNSYLVANIA YOUTH SOCCER ASSOCIATION (EPYSA). THIS ASSOCIATION SHALL BE ESTABLISHED AS A NON-PROFIT AND EDUCATIONAL ORGANIZATION. AS PART OF ITS COMMITMENT TO PROMOTE THE SPORT OF SOCCER, THE ORGANIZATION IS INTEGRALLY INVOLVED WITH THE TRAINING AND DEVELOPMENT (INITIAL & CONTINUING) EDUCATION OF REFEREES FOR THE GAMES THAT ARE PLAYED BY THE LEAGUES/TEAMS/PLAYERS AFFILIATED WITH THE ORGANIZATION AND PROMOTION AND CONDUCTING OF TOURNAMENTS.",1973,0,0,0,0,0,0,0,339232,0,377021,384257,0,0,0,0,309888,750,0,1165498,1,2,1,1,1
431452591,0,1,J and J BUSINESS SERVICE,KEARNEY,MO,2014,SERVICE TO VETERANS AND FAMILIES AND THE COMMUNITY,1988,0,5,0,482,2872,0,53,0,0,54288,62694,0,0,23787,0,56095,0,0,39510,1,2,1,1,1
300361765,0,0,HCF&L,BALTIMORE,MD,2014,THE ENTITY RENOVATES AND MAINTAINS RESIDENTIAL RENTAL PROPERTIES DESIGNED FOR LOW INCOME ADULTS WITH DISABILITIES UNDER SECTION 811 OF THE NATIONAL AFFORDABLE HOUSING ACT.,2006,0,0,0,0,0,0,0,59870,0,59948,58265,0,0,9600,0,62142,0,0,-62915,1,1,1,1,1
236298046,0,0,MAILLIE LLP,HATBORO,PA,2014,"TO USE REVENUE THROUGH DONATIONS, GRANTS, ETC. TO CONDUCT REGULAR LIBRARY OPERATIONS.",1755,16,4,0,0,0,84257,48488,12587,0,171919,154156,0,0,91730,0,182083,49573,0,1092925,1,1,1,1,1
271772574,0,1,ENDERLE BESTEN DIERUF PLLC,BOWLING GREEN,KY,2014,0,0,0,0,0,0,0,0,0,0,0,71941,0,0,0,0,0,57892,0,0,160631,1,2,1,2,2
