0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
770261958,0,0,MASTRO & ASSOCIATES,FRESNO,CA,0,0,0,0,0,0,0,84015,0,85539,95572,0,0,0,0,100938,0,0,100079
470814125,0,0,Ara Kassabian CPA,Santa Clarita,CA,0,0,124876,0,0,0,263911,0,0,388787,384485,0,0,52823,0,378233,0,0,68262
050387228,0,0,DANIEL J RUBIANO CPA AND COMPANY INC,GREENVILLE,RI,0,0,0,0,0,0,28408,129464,0,159143,150765,7000,0,0,0,137554,0,0,146691
956207332,0,0,990specialistcom,San Marino,CA,370,0,0,7627,27800,0,17644,33843,0,188449,183135,100226,0,0,0,150083,0,0,107109
930796706,0,0,Richard Winkel CPA INC,St Paul,OR,0,25,0,1098,48,0,6549,34436,0,126716,162428,0,0,92004,738,131789,0,0,63534
352331632,0,0,HINRICHS & ASSOCIATES LTD,ST PAUL,MN,0,0,0,0,0,126202,0,178291,0,307671,340624,0,0,49800,0,434909,0,0,5022022
630727781,0,0,WHATLEY HEALTH SERVICES INC,TUSCALOOSA,AL,0,187,0,0,0,6651274,965805,6739180,0,14673139,12487437,0,0,8387137,0,14523797,1061459,6,5783932
133860487,0,0,CITRIN COOPERMAN & CO LLP,BRONX,NY,0,86,0,0,0,0,0,5198860,0,5371131,5444166,150000,0,3754407,0,5192833,693182,4,20207075
043840480,0,0,WIPFLI LLP,DULUTH,MN,20,6,0,0,0,0,158558,164963,0,323521,0,0,0,123813,0,331997,57775,0,-29019
161360884,0,0,Brown & Company LLP,LEWISTON,NY,0,0,0,0,133937,1100000,560425,0,0,2376702,1453063,681748,0,0,144097,885282,0,0,6792742
680228235,0,0,Jeffrey M Dreyer CPA,Sonoma,CA,125,15,435,0,334975,81927,286810,23491,0,700387,820213,0,0,418121,54754,634123,77664,0,1234028
231878861,0,0,SELIGMAN FRIEDMAN & CO PC,HANOVER,PA,450,291,56009,0,140,850,31443,3638309,0,3813988,4736332,0,0,3297871,9538,4035529,97478,0,5179824
521804060,0,0,CLIFTONLARSONALLEN LLP,WASHINGTON,DC,15,0,0,0,0,78369,25795,35917,0,140082,344423,0,0,60148,0,239798,0,0,-325133
133789627,0,0,THOMAS & ASSOCIATES CPA PC,NEW YORK,NY,0,69,0,0,0,0,127554,6583,0,134256,185403,0,0,99444,0,164359,0,0,33109
911567484,0,0,FULLAWAY LAMPHEAR & SAUVE PLLC,SEATTLE,WA,17,5,0,0,7548,0,651473,0,0,949700,867668,576189,0,117137,33970,743465,44400,0,2671346
943454386,0,0,BRUCE E BERNSTIEN & ASSOC PC,DALLAS,TX,11,42,192257,0,1731983,0,2720773,9026,0,4943226,4466342,166651,0,1552123,742448,4504956,197781,1,6981165
010659863,0,0,OSTER AND WOLF LLP,Calabasas,CA,0,26,0,0,0,0,0,661402,0,661402,688000,2500,0,345941,0,629983,17247,0,71620
273037966,0,0,STEVE OLDFIELD & ASSOCIATES,FARMINGTON,NM,0,0,0,0,51980,10000,48543,0,0,68619,100153,0,0,0,51980,62247,0,0,103280
271934984,0,0,RULIEN ASSOCIATES LLC,WASILLA,AK,0,21,0,0,0,87777,724856,491566,0,1304199,987153,0,0,430896,0,1126337,0,0,197666
383872828,0,0,Linda C Pfingst CPA LLC,Elizabeth,NJ,5,12,0,0,35724,0,407386,527903,0,980719,1081488,0,0,310164,400,909937,40000,0,376812
352314550,0,0,Steven Pollack CPA,NEW YORK,NY,60,5,0,0,10504,0,316893,0,0,320814,379608,0,0,177814,41283,303753,42016,0,19856
452213437,0,0,BETTERS & ASSOCIATES SC,BROOKFIELD,WI,0,0,0,0,7281,0,225317,123100,0,348417,1005193,150,0,0,14866,126981,0,0,1265624
350895832,0,0,BLUE & CO LLC,MADISON,IN,72,1141,0,0,0,64175,2291,116873806,0,122360523,113932688,19566,0,62334347,0,118031787,6267486,61,126434134
931040496,0,0,BENTON HABITAT FOR HUMANITY,CORVALLIS,OR,640,13,0,0,2446,0,277983,456233,0,736491,708951,0,0,296440,53543,659535,48929,0,2513856
260772880,0,0,Caldwell Taylor & Brown Ltd,St Paul,MN,10,0,0,0,0,0,205950,0,0,207990,188539,122000,0,0,0,133322,0,0,383798
452494463,0,0,Partners Tax and Accounting LLC,Calera,AL,0,0,0,0,0,0,0,0,0,63414,0,0,0,0,0,59723,0,0,18720
391990668,0,0,SITZBERGER HAU & COMPANY SC,OSHKOSH,WI,0,0,0,0,0,0,0,0,0,16316,0,0,0,0,0,21096,0,0,30993
223556334,0,0,MCINTEE FUSARO DEL CORRAL LLC,ANNANDALE,NJ,0,0,0,0,0,0,0,0,0,67384,0,0,0,0,0,67483,0,0,4856
621496205,0,0,KRAFTCPAS PLLC,HENDERSONVILLE,TN,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,14,0,0,-81971
800004777,0,0,DHUYVETTER & SWICHKOW PC,Marietta,GA,0,0,0,0,0,0,0,0,0,68259,0,0,0,0,0,35702,0,0,63054
205858673,0,0,CHESAPEAKE CATS & DOGS INCORPORATED,Stevensville,MD,0,0,0,0,0,0,0,0,0,99865,0,0,0,0,0,101516,0,0,13048
300051181,0,0,McClintock Accountancy Corp,TRUCKEE,CA,0,0,0,0,0,0,0,0,0,130028,0,0,0,0,0,141097,0,0,5367
742513423,0,0,CLIFTONLARSONALLEN LLP,TUCSON,AZ,0,0,0,0,0,0,0,0,0,54238,0,0,0,0,0,45754,0,0,21871
066069041,0,0,SUSAN A MCATEER CPA INC,FAIRFIELD,CT,0,0,0,5865,0,0,0,0,0,26938,0,0,0,0,0,24435,0,0,37335
330917847,0,0,REMUS A HASTE CPA,SAN DIEGO,CA,0,0,0,0,0,0,0,0,0,83995,0,0,0,0,0,71912,0,0,108727
226084244,0,0,MEANS & VANCE PC,Arlington,VA,0,0,0,28565,0,0,0,0,0,124318,0,0,0,0,0,115220,0,0,217309
364163715,0,0,RUSSELL & ASSOCIATES LLC,CRYSTAL LAKE,IL,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,2976,0,0,158531
204057089,0,0,CLIFTONLARSONALLEN LLP,CHICAGO,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465034386,0,0,HAWKINS ASH CPAS LLP,GREEN BAY,WI,0,0,0,0,0,0,0,0,0,81595,0,0,0,0,0,6118,0,0,75477
311549920,0,0,STEPHENSON AND WARNER INC CPAS,HAMILTON,OH,0,0,0,0,0,0,0,0,0,160368,0,0,0,0,0,126426,0,0,180182
050475296,0,0,ARTHUR LAMBI & ASSOCIATES,PAWTUCKET,RI,0,0,0,0,0,0,0,0,0,152630,0,0,0,0,0,102332,0,0,184466
233033396,0,0,RENNINGER & ASSOCIATES LLC,SHILLINGTON,PA,0,0,0,0,0,0,0,0,0,33006,0,0,0,0,0,21703,0,0,119781
201869117,0,0,KATTELL & COMPANY PL,GAINESVILLE,FL,0,0,0,0,0,0,0,0,0,62424,0,0,0,0,0,66274,0,0,2167
911913816,0,0,Lindgren Financial Services,San Diego,CA,0,0,0,0,0,0,0,0,0,102666,0,0,0,0,0,103280,0,0,29286
232268732,0,0,CORE TAX STRATEGIES,Horsham,PA,0,0,0,1386,0,0,0,0,0,48522,0,0,0,0,0,44380,0,0,61902
263604744,0,0,Anthony J Tucci CPA,Staten Island,NY,0,0,0,0,0,0,0,0,0,120510,0,0,0,0,0,99490,0,0,134767
752555673,0,0,GASKILL PHARIS & PHARIS LLP,DALHART,TX,0,0,0,9940,0,0,0,0,0,166780,0,0,0,0,0,147660,0,0,221990
820558512,0,0,Walker Wilson & Hughen,SANTA MARIA,CA,0,0,0,0,0,0,0,0,0,69222,0,0,0,0,0,76564,0,0,55479
640745267,0,0,MADDOX & ASSOCIATES APC,OCEAN SPRINGS,MS,0,0,0,0,0,0,0,0,0,100342,0,0,0,0,0,94996,0,0,-144490
371386985,0,0,Barnett & Levine,MARION,IL,0,0,0,0,0,193500,19700,0,0,215415,221032,0,0,0,0,116356,0,0,1640899
042104026,0,0,MEYER REGAN & WILNER LLP,FALL RIVER,MA,92,11,37265,0,55827,0,1220709,0,0,1481001,1616875,910916,0,320736,199832,1403550,94518,0,6244955
300529952,0,0,BAKER TILLY VIRCHOW KRAUSE LLP,WEST BABYLON,NY,0,0,0,0,0,581311,5833,0,0,587156,0,0,0,0,0,0,0,0,586606
571013495,0,0,BURCH OXNER SEALE CO CPA'S PA,DARLINGTON,SC,10,60,0,0,72346,0,411868,2098967,0,2511050,2675339,175400,0,1504089,72346,2617970,125000,1,872866
800418699,0,0,BERMAN HOPKINS WRIGHT LAHAM CPAS & ASSOC,SARASOTA,FL,0,0,0,0,0,0,28848,677786,0,707109,602146,0,0,0,0,679098,0,0,322750
820491267,0,0,ANCHORPOINT ACCOUNTING PLLC,BOISE,ID,0,103,0,0,0,0,655471,4144612,0,4800083,5358050,0,0,3006762,0,5307386,720482,3,138461
382170564,0,0,DGN LLC,TRAVERSE CITY,MI,75,7,0,0,0,60645,25640,289516,0,2684670,5485676,1584009,0,530047,0,2645834,105771,1,46827536
861150970,0,0,BROSOWSKE MARES SMOTHERMON & CO PC,DALLAS,TX,0,0,0,0,0,0,100135,0,0,102550,77021,13992,0,0,0,77612,0,0,128317
710508299,0,0,BKD LLP,JONESBORO,AR,57,520,0,0,0,4587676,117171,8059433,0,13149255,16043641,28962,0,5804413,0,12788946,222977,2,15388803
010911124,0,0,GROSS MENDELSOHN & ASSOCIATES PA,COCKEYSVILLE,MD,10,0,0,0,0,0,27611,0,0,51372,39087,0,0,0,0,49549,0,0,34755
311566951,0,0,SOUTHERN OHIO DIVERSIFICATION,WAVERLY,OH,0,4,0,0,0,675000,1666753,49991,0,2403987,594889,0,0,210084,0,2497254,0,0,6492602
341091915,0,0,Escott & Company LLC,RAVENNA,OH,0,21,0,0,225,30000,491217,77954,0,649232,650783,0,0,266058,8806,508167,0,0,994610
521914894,0,0,Kositzka Wicks and Company,Washington,DC,12,3,0,0,406218,0,314853,0,0,701289,326611,0,0,328749,7716,587695,249745,2,337571
680257528,0,0,FEELEY & DRISCOLL PC,BOSTON,MA,0,37,0,2539872,0,343422,585153,5175,0,3476453,3930142,0,0,2462518,0,3614938,536554,4,1284559
562318721,0,0,BATES CARTER & CO LLP,ATLANTA,GA,96,18,0,0,38274,0,314333,298161,0,640821,698868,0,0,501637,50303,758940,61152,0,84163
364068737,0,0,CLIFTONLARSONALLEN LLP,DIXON,IL,20,2,0,0,25352,0,111150,0,0,120961,103355,0,0,84229,0,108969,73208,0,21689
200371139,0,0,BRODIE SUMMERS & WILKES CPAS LLP,ORANGEBURG,SC,0,16,0,0,0,34331,337106,235153,0,606593,785632,0,0,314347,0,436757,0,0,897313
460397029,0,0,EIDE BAILLY LLP,WEBSTER,SD,6,0,0,0,0,0,57385,0,0,130543,98030,27290,0,0,0,36259,0,0,609385
223693832,0,4,COHNREZNICK LLP,EATONTOWN,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222599664,0,4,BARRON GANNON & CO PC,SOUTHPORT,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136099080,0,4,EISNERAMPER LLP,NEW YORK,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836006533,0,4,MOHATT RINALDO JOHNSON & GODWIN LLP,SHERIDAN,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226744308,0,4,THE MIRONOV GROUP LLC,SADDLE RIVER,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431596378,0,4,MARKSNELSON LLC,KANSAS CITY,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112852454,0,4,GRODSKY CAPORRINO & KAUFMAN LLP,FLORAL PARK,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
046039669,0,4,Foundation Source,Wilmington,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841187128,0,4,MARRS SEVIER & COMPANY LLC,CHERRY HILLS VILLAGE,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650469849,0,4,SMITH GRAHAM & ELLINGSWORTH PA,DELRAY BEACH,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943380194,0,4,ROBERT LEE & ASSOCIATES LLP,SAN FRANCISCO,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510464647,0,4,Strategic Financial Reporting Inc,Fullerton,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202056760,0,4,,HOUSTON,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776140213,0,4,Foundation Source,Wilmington,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261443888,0,4,Hughes Pittman & Gupton LLP,Raleigh,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920171599,0,4,CREATIVE PLANNING TAX LLC,ESTER,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352405388,0,4,RONALD BLUE & CO CPAS & CONSULTANTS LLP,Florissant,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453963457,0,4,Cunningham & Assoc Advisory Serv PLLC,Royal Oak,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466703734,0,4,AARON TAG,CEDARHURST,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510495884,0,4,James E Kinkead PC,Macon,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202931798,0,4,KERBERROSE SC,RHINELANDER,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330359369,0,4,Leaf & Cole LLP,SAN DIEGO,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
043349204,0,4,ADELSON & COMPANY PC,PITTSFIELD,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133245633,0,4,BDO USA LLP,NEW YORK,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731522579,0,4,JAMES HARDY AND HALEY CPAS,SHREVEPORT,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542128139,0,4,Rouis & Company LLP CPAS,Wurtsboro,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134071790,0,4,MONARCH BUSINESS & WEALTH MANAGEMENT,NEW YORK,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141797883,0,4,PHILIP BECKETT CPA PC,GURNEE,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273871044,0,4,ELLA HOLDING INC,Woodhaven,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222141650,0,4,Hacherl Measer & Zimmer CPAs,Buffalo,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133986430,0,4,RSM US LLP,NEW YORK,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352059199,0,4,DEHMEL & ASSOCIATES PC,INDIANAPOLIS,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450529788,0,4,JANKINS JABLONSKI LLC,BROOKFIELD,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742415600,0,4,ROBERTS ALEXONIS GROUP PLLC,Tucson,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841090517,0,4,Nelson & Company PC,COLORADO SPRINGS,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616129304,0,4,PRICEWATERHOUSECOOPERS LLP,MILWAUKEE,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133049641,0,4,RAICH ENDE MALTER & CO LLP,RYE,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856009723,0,4,DUFFY REISS & NETHERLAND PC,Santa Fe,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311238149,0,4,PRICEWATERHOUSECOOPERS LLP,MILWAUKEE,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920160930,0,4,SUNDOG CONSULTANTS INC,ANCHOR POINT,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451620352,0,1,Neal R Haile CPA,Flower Mound,TX,0,0,0,39470,0,0,0,0,0,39970,0,0,0,0,0,46359,0,0,7797
956112473,0,1,RIBORDY AND ASSOCIATES INC,Pisgah Forest,NC,0,0,0,16800,0,0,0,0,0,94584,0,0,0,0,0,100221,0,0,406659
930841560,0,1,R K Carus CPA PC,Portland,OR,20,2,0,44348,0,0,0,147319,0,214846,235142,7525,0,71209,0,235228,0,0,181392
330358683,0,1,TURNER WARREN HWANG & CONRAD ACCTCY,LA HABRA,CA,10,144,0,0,0,0,0,18310178,0,23158648,27337853,4200,0,8266188,0,18168895,1425038,12,52598664
263883949,0,0,Mostert Manzanero & Scott LLP,ROXBURY,NY,0,0,0,0,0,0,0,0,0,176266,0,0,0,0,0,208949,0,0,-16912
760621949,0,0,TWH Fastpitch,The Woodlands,TX,0,0,0,15201,0,0,0,0,0,43356,0,0,0,0,0,44760,0,0,10429
464877040,0,0,ANGEL QUILTS,SALEM,OR,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,539,0,0,1461
954429203,0,0,Duben & Natividad CPAs,RIVERSIDE,CA,0,0,0,0,0,0,0,0,0,4550,0,0,0,0,0,4550,0,0,0
341315014,0,0,KAMPHAUS HENNING & HOOD CPAS INC,CINCINNATI,OH,0,0,0,0,0,0,0,0,0,35516,0,0,0,0,0,39361,0,0,11364
610998046,0,0,Summers McCrary & Sparks PSC,LEXINGTON,KY,0,0,0,3160,0,0,0,0,0,61953,0,0,0,0,0,84030,0,0,13057
870712485,0,0,KOLENDA & ASSOCIATES PC,NEWTOWN,PA,0,0,0,0,0,0,0,0,0,54155,0,0,0,0,0,13049,0,0,245644
680013363,0,0,MAZE & ASSOCIATES,WINTERS,CA,0,0,0,0,0,0,0,0,0,60356,0,0,0,0,0,57284,0,0,40341
262566835,0,0,KING & GODBOLD LLC,MYRTLE BEACH,SC,0,0,0,0,0,0,0,0,0,29571,0,0,0,0,0,29840,0,0,7972
237369770,0,0,Honegger Ringger & Co Inc,BLUFFTON,IN,0,0,0,0,0,0,0,0,0,161270,0,0,0,0,0,165466,0,0,118004
262568689,0,0,BENZIE ACCOUNTING TAX SERVICE INC,FRANKFORT,MI,0,0,0,0,0,0,0,0,0,16620,0,0,0,0,0,8363,0,0,215289
452594253,0,0,NUMERICAL LLC,New York,NY,0,0,0,0,0,0,0,0,0,27679,0,0,0,0,0,20437,0,0,13362
237398125,0,0,David Fazio EA Inc,South Easton,MA,0,0,0,0,0,0,0,0,0,64653,0,0,0,0,0,54634,0,0,198299
237289647,0,0,ATHERTON & ASSOCIATES LLP,MODESTO,CA,0,0,0,20589,0,0,0,0,0,41507,0,0,0,0,0,34358,0,0,74490
270533415,0,0,VERNON M MARTIN JR CPA,Carlisle,PA,0,0,0,0,0,0,0,0,0,81429,0,0,0,0,0,82227,0,0,69715
581990261,0,0,ALLEGIANCE TAX ADVISORS LLC,ATLANTA,GA,0,0,0,3820,0,0,0,0,0,25763,0,0,0,0,0,16798,0,0,18783
113092337,0,0,NRS Accounting Services Inc,ALBERTSON,NY,0,0,0,0,0,0,0,0,0,34641,0,0,0,0,0,26762,0,0,21648
205090204,0,0,MKC Accounting & Income Tax,W COVINA,CA,0,0,0,0,0,0,0,0,0,55715,0,0,0,0,0,57150,0,0,68692
201261887,0,0,HABIF AROGETI & WYNNE LLP,ATLANTA,GA,0,0,0,0,0,0,0,0,0,82427,0,0,0,0,0,74441,0,0,51109
462258415,0,0,Steven R Goldey CPA PA,Miami Beach,FL,0,0,0,0,0,0,0,0,0,95389,0,0,0,0,0,99515,0,0,9147
431136868,0,0,BKD LLP,CHICAGO,IL,0,0,0,0,0,0,0,0,0,18422,0,0,0,0,0,7751,0,0,384911
391714811,0,0,William S Clarke,Dunlap,TN,0,0,0,0,0,0,0,0,0,45230,0,0,0,0,0,47614,0,0,192721
582148005,0,0,Higginson and Paulk PC,Ocilla,GA,0,0,0,0,0,0,0,0,0,31649,0,0,0,0,0,43682,0,0,142245
363957243,0,0,Barrett Accounting and Tax LLC,Barrington,IL,0,0,0,28506,0,0,0,0,0,68342,0,0,0,0,0,39637,0,0,171722
930820323,0,0,McMahon & Company PC,BRYN MAWR,PA,0,0,0,0,0,0,0,0,0,19133,0,0,0,0,0,11284,0,0,265157
391910422,0,0,CLIFTONLARSONALLEN LLP,APPLETON,WI,0,0,0,0,0,0,0,0,0,145777,0,0,0,0,0,135380,0,0,29643
463247110,0,0,CSEF INC,EAST AMHERST,NY,0,0,0,0,0,0,0,0,0,88651,0,0,0,0,0,49076,0,0,52400
650938714,0,0,GREENSTEIN & INGLE LLC,BOCA RATON,FL,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,56190,0,0,0
911218740,0,0,LOWELL PTA BELLINGHAM COUNCIL 8 3 45,Tacoma,WA,0,0,0,0,0,0,0,0,0,81021,0,0,0,0,0,91993,0,0,22556
810537307,0,0,PECK & PECK CPAS PC,DILLON,MT,0,0,0,0,0,0,0,0,0,15578,0,0,0,0,0,7317,0,0,66818
352074966,0,0,LEHMAN & COMPANY PC,Noblesville,IN,0,0,0,0,0,0,0,0,0,33427,0,0,0,0,0,29019,0,0,23263
251892750,0,0,DALE A WALKER CPA,MOUNT PLEASANT,PA,0,0,0,755,0,0,0,0,0,20058,0,0,0,0,0,11679,0,0,148241
206187760,0,0,SMITH SULLIVAN & BROWN PC,BOSTON,MA,0,0,0,0,0,0,0,0,0,134693,0,0,0,0,0,347128,0,0,465005
411603419,0,0,Jennifer Monsos,St Charles,MN,0,0,0,0,0,0,0,0,0,117015,0,0,0,0,0,101777,0,0,142747
202782526,0,0,NSBN LLP,BEVERLY HILLS,CA,0,0,0,0,0,0,0,0,0,56858,0,0,0,0,0,64897,0,0,51551
582497029,0,0,SPRINGDALE PARENT TEACHER CLUB,MACON,GA,0,0,0,0,0,0,0,0,0,51187,0,0,0,0,0,35898,0,0,64575
226032949,0,0,ABRAMS & MCKEEVER CPA'S LLC,ENGLEWOOD,NJ,0,0,0,0,0,0,0,0,0,48208,0,0,0,0,0,36108,0,0,90232
043254547,0,0,ALEXANDER ARONSON FINNING & CO PC,EAST HARWICH,MA,0,0,0,0,0,0,0,0,0,55943,0,0,0,0,0,8368,0,0,175169
770385647,0,0,Grindy Tax Service Inc,SAN JOSE,CA,0,0,0,0,0,0,0,0,0,86597,0,0,0,0,0,88827,0,0,28319
920046044,0,0,RJG A PROFESSIONAL CORPORATION,SALCHA,AK,0,0,0,310,0,0,0,0,0,32743,0,0,0,0,0,26554,0,0,42109
621723877,0,0,Jobe Hastings & Associates CPAs,MURFREESBORO,TN,0,0,0,0,0,0,0,0,0,91200,0,0,0,0,0,82247,0,0,107738
841339020,0,0,Feldhake & Associates PC,Denver,CO,0,0,0,0,0,0,0,930028,0,930055,917430,0,0,550617,0,955243,0,0,75110
463527772,0,0,WATSON & ASSOCIATES PA CPAS,TALLAHASSEE,FL,0,0,0,0,0,97500,214070,0,0,311570,0,0,0,15000,0,106281,15000,0,205289
391901298,0,0,RJ Meyer & Associates LLC,Grand Island,NE,0,127,0,0,0,1879443,0,3091974,0,4971417,5373093,0,0,3140864,0,4907833,416593,2,928291
381399600,0,1,Cindrich Mahalak & Co,Lansing,MI,10,106,0,0,0,0,0,10848478,0,11426983,11134698,0,0,3626520,0,11267370,271136,2,12568117
134079917,0,1,BUCHBINDER TUNICK & CO LLP,NEW YORK,NY,0,0,0,0,0,0,0,2706144,0,2728857,2698153,0,0,0,0,3148986,5694,0,4187589
990346113,0,1,MOSS ADAMS LLP,LIHUE KAUAI,HI,0,159,0,0,0,0,0,179375468,0,180637674,185940552,84023,4847237,1918771,0,174525586,2226912,71,93019262
520909907,0,1,BENEDICT & SLACK CPA'S LLC,BETHESDA,MD,15,13,0,0,0,0,0,291765,0,296553,294935,0,0,37483,0,315879,0,0,460168
610590716,0,1,DEAN DORTON ALLEN FORD PLLC,LEXINGTON,KY,27,2,0,0,0,0,0,747776,0,749333,740914,0,0,257400,0,788724,81696,1,1582059
311423585,0,1,RSM US LLP,COLUMBUS,OH,3,0,0,0,0,0,0,0,0,2281390,2257980,0,0,0,0,1642735,0,0,28350009
042179440,0,1,CLIFTONLARSONALLEN LLP,DORCHESTER,MA,125,0,0,0,0,0,0,249807,0,249775,227911,0,0,0,0,256133,0,0,727287
201430959,0,1,Richard Watson Jr CPA,Vacaville,CA,20,6,0,0,0,0,0,374593,0,375324,322464,0,0,137761,0,328773,78648,0,115018
370395590,0,1,Sam Phillips CPA,Decatur,IL,4,0,0,102891,0,0,0,110514,0,361659,372015,355,20355,261886,0,390622,0,0,908114
810460228,0,1,ROWLAND THOMAS & COMPANY CPAS,EAST HELENA,MT,0,0,0,0,0,0,0,201466,0,235266,239457,0,0,51750,0,65111,50875,0,2352141
274706719,0,1,MCGLADREY LLP,SIBLEY,MO,0,10,0,0,0,0,0,453086,0,460605,492279,0,0,78948,0,459805,65750,0,249443
560932151,0,1,BERNARD ROBINSON & COMPANY LLP,RALEIGH,NC,19,0,0,0,0,0,0,707166,0,712379,687396,0,0,0,0,735683,0,0,-202273
133056357,0,1,CNYC INC (COUNCIL OF NEW YORK,NEW YORK,NY,0,3,0,413918,0,0,0,65867,0,480441,534854,0,0,176306,0,533045,0,0,176948
411558093,0,1,PAMELA J BODENSTEINER CPA LLC,GONVICK,MN,0,1,0,662,0,0,180314,23262,0,221336,0,14150,0,4554,0,38793,4200,0,230883
311559921,0,1,MCMANUS DOSEN & CO,COLUMBUS,OH,24,9,0,0,0,0,55976,1613094,0,1896179,1682360,0,0,808473,0,1795184,271965,2,2429805
208865685,0,1,LOISELLE GOODWIN & HINDS,BANGOR,ME,0,0,0,0,0,0,0,984145,0,984145,2434838,0,0,0,0,1602073,0,0,444769
591355360,0,1,KSDT & CO LLC,FT LAUDERDALE,FL,0,1,0,0,0,0,0,223686,0,293872,0,0,0,104578,0,156928,0,0,176766
272936416,0,1,YANARI WATSON MCGAUGHEY PC,DENVER,CO,0,2,0,0,0,0,0,546000,0,550079,719545,0,0,515211,0,602950,385928,2,557500
530025360,0,1,TATE AND TRYON,WASHINGTON,DC,48,19,0,0,0,0,98850,8437896,0,8748612,7270855,0,0,3753832,0,8164370,2280134,9,5695750
465742126,0,1,FERNCREEK ASSOCIATES LLC,WINTER PARK,FL,0,0,0,0,0,0,0,444685,0,444687,0,1000,0,0,0,441628,0,0,3059
770448258,0,0,Stephen L German Acctcy Corp,PARLIER,CA,0,0,0,0,0,1267165,0,0,0,1502685,981141,0,0,45989,0,1417697,0,0,155573
582629853,0,0,THIGPEN LANIER WESTERFIELD & DEAL CPAS,STATESBORO,GA,16,6,0,0,0,0,573985,0,0,588708,529583,93057,0,268218,0,522530,85373,0,472849
470608588,0,0,MCDERMOTT AND MILLER PC,KEARNEY,NE,256,14,0,90177,79391,350718,785494,80304,0,1485368,1751171,0,0,558064,80533,1021197,0,0,11191250
201177431,0,0,BAKER TILLY VIRCHOW KRAUSE LLP,CHARLESTON,SC,7,0,0,0,0,0,0,1015000,0,1122576,1137096,0,0,0,0,401151,0,0,4751339
